player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Erick Dampier,C,27,GSW,82,82,24.1,3.2,6.4,0.496,0.0,0.0,0.0,3.2,6.3,0.498,0.496,1.9,2.7,0.698,3.0,3.6,6.6,0.7,0.3,1.9,1.4,3.0,8.2,0.004,4.6,5.1,0.1,0.3,15.7,1.0,0.425,-0.2,13.5,3.1,15.8,0.7,15.3,14.6,0.543,15.7,1.1,4.1,0.099,79
Antonio Daniels,SG,27,POR,67,2,13.0,1.3,2.8,0.452,0.3,0.9,0.305,1.0,1.9,0.52,0.5,1.0,1.1,0.855,0.2,0.9,1.1,1.3,0.5,0.1,0.5,0.6,3.7,0.317,14.9,0.8,-0.9,-0.7,8.4,0.8,0.409,-0.3,1.5,1.6,13.3,2.0,12.7,5.0,0.572,13.3,0.2,2.3,0.128,75
Antonio Davis,C,34,TOR,53,52,35.7,4.9,12.1,0.407,0.0,0.0,,4.9,12.1,0.407,0.407,4.1,5.3,0.771,2.5,5.8,8.2,2.5,0.4,1.2,2.2,2.8,13.9,0.0,11.9,2.3,-2.1,-0.1,19.3,1.1,0.437,-2.0,7.5,1.0,14.5,0.6,13.4,13.1,0.483,21.3,0.0,2.2,0.055,76
Baron Davis,PG,23,NOH,50,47,37.8,6.6,16.0,0.416,2.0,5.7,0.35,4.7,10.3,0.452,0.478,1.9,2.6,0.71,1.1,2.6,3.7,6.4,1.8,0.4,2.8,3.0,17.1,0.355,30.5,0.8,2.7,-0.3,8.1,2.2,0.164,3.0,3.4,2.2,16.9,2.6,14.1,5.7,0.5,24.0,2.2,4.5,0.113,94
Dale Davis,C,33,POR,78,78,29.3,3.0,5.6,0.541,0.0,0.0,,3.0,5.6,0.541,0.541,1.3,2.1,0.633,3.0,4.2,7.2,1.2,0.7,0.9,0.9,2.4,7.4,0.0,6.4,2.3,2.4,1.8,17.5,2.6,0.379,0.6,12.3,4.3,14.5,1.2,12.2,14.9,0.566,11.8,2.5,6.9,0.145,71
Emanual Davis,SG,34,ATL,24,1,14.2,1.3,3.7,0.364,0.3,1.2,0.241,1.0,2.5,0.424,0.403,0.7,0.9,0.773,0.2,1.6,1.8,1.5,0.5,0.1,1.0,1.2,3.7,0.33,17.0,0.4,-5.3,-1.5,12.3,0.2,0.25,-3.8,1.7,-0.3,8.0,1.9,20.4,7.2,0.45,16.5,-0.3,-0.1,-0.013,66
Hubert Davis,SG,32,DET,43,1,7.6,0.7,1.8,0.392,0.3,0.8,0.333,0.4,1.0,0.442,0.468,0.1,0.1,0.833,0.1,0.7,0.8,0.7,0.1,0.0,0.3,0.5,1.8,0.456,15.1,0.0,-3.7,-1.5,11.0,0.3,0.076,-2.3,2.1,0.2,8.8,0.8,11.9,6.5,0.484,13.6,-0.1,0.5,0.071,65
Ricky Davis,SG,23,CLE,79,76,39.6,7.6,18.6,0.41,0.9,2.6,0.363,6.7,16.0,0.417,0.435,4.4,5.9,0.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3,20.6,0.139,26.5,0.8,-0.3,-1.4,10.7,1.5,0.316,1.0,3.4,1.5,16.1,2.0,14.2,7.0,0.485,27.1,1.3,3.0,0.046,82
Tony Delk,PG,29,BOS,67,39,28.0,3.5,8.4,0.416,1.8,4.5,0.395,1.7,3.8,0.441,0.523,1.0,1.3,0.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,9.8,0.543,14.0,0.4,0.2,-0.3,11.9,2.1,0.155,0.5,2.4,2.5,13.7,2.0,10.3,7.0,0.547,16.6,1.0,4.6,0.117,72
Dan Dickau,PG,24,ATL,50,0,10.3,1.4,3.4,0.412,0.4,1.2,0.361,1.0,2.2,0.44,0.476,0.4,0.5,0.808,0.2,0.7,0.9,1.7,0.3,0.0,1.1,1.3,3.7,0.359,28.3,0.3,-6.3,-4.1,7.2,0.1,0.153,-2.2,2.1,-0.1,9.9,1.4,22.6,4.8,0.504,20.9,-0.6,0.0,0.001,65
DeSagana Diop,PF,21,CLE,80,1,11.8,0.7,1.9,0.351,0.0,0.0,,0.7,1.9,0.351,0.351,0.1,0.4,0.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5,0.0,6.9,6.1,-3.5,3.4,18.4,1.2,0.195,-6.9,7.3,-1.4,6.7,1.8,25.1,12.8,0.356,10.3,-0.3,-0.2,-0.012,60
Vlade Divac,C,34,SAC,80,80,29.8,3.8,8.2,0.466,0.1,0.3,0.24,3.7,7.9,0.475,0.47,2.2,3.1,0.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0,9.9,0.038,16.7,2.9,2.9,3.6,17.8,4.4,0.383,-0.6,7.4,2.6,15.6,1.8,16.6,12.9,0.519,17.0,3.0,7.0,0.141,76
Juan Dixon,PG,24,WAS,42,3,15.4,2.5,6.5,0.384,0.6,2.0,0.298,1.9,4.5,0.422,0.43,0.9,1.1,0.804,0.3,1.4,1.7,1.0,0.6,0.1,1.0,1.3,6.4,0.31,11.3,0.3,-4.7,-2.4,10.8,0.5,0.17,-2.3,2.4,-0.5,11.0,2.2,12.6,6.6,0.464,24.3,-0.4,0.1,0.005,73
Michael Doleac,C,25,NYK,75,0,13.9,1.9,4.6,0.426,0.0,0.0,,1.9,4.6,0.426,0.426,0.5,0.6,0.783,0.9,2.1,2.9,0.6,0.2,0.2,0.7,2.0,4.4,0.0,6.6,1.1,-5.6,-1.1,17.7,0.7,0.134,-4.5,7.2,-0.4,8.9,0.8,11.9,12.3,0.451,18.3,-0.9,0.3,0.014,62
Keyon Dooling,SG,22,LAC,55,1,17.6,2.3,6.0,0.389,0.9,2.5,0.36,1.4,3.5,0.411,0.465,0.8,1.0,0.772,0.2,1.1,1.3,1.6,0.4,0.1,1.1,1.7,6.4,0.422,15.7,0.4,-4.4,-3.2,7.3,0.2,0.173,-1.3,1.1,0.2,9.6,1.3,14.5,4.2,0.494,19.3,-0.6,0.3,0.016,64
Bryce Drew,PG,28,NOH,13,0,6.1,0.6,2.1,0.296,0.2,0.5,0.429,0.4,1.5,0.25,0.352,0.0,0.0,,0.3,0.7,1.0,0.8,0.2,0.0,0.2,0.2,1.5,0.259,22.1,0.0,-4.7,-1.4,13.4,0.1,0.0,-3.4,5.8,0.0,9.4,1.4,10.0,9.6,0.352,17.3,-0.1,0.0,0.02,60
Tim Duncan,PF,26,SAS,81,81,39.3,8.8,17.2,0.513,0.1,0.3,0.273,8.7,16.9,0.517,0.515,5.6,7.8,0.71,3.2,9.7,12.9,3.9,0.7,2.9,3.1,2.9,23.3,0.016,19.5,5.2,7.4,4.2,27.3,6.9,0.455,3.3,9.9,9.5,26.9,0.9,12.9,19.0,0.564,28.0,7.6,16.5,0.248,99
Mike Dunleavy,SF,22,GSW,82,3,15.9,2.0,5.1,0.403,0.6,1.8,0.347,1.4,3.3,0.434,0.465,1.0,1.2,0.78,0.8,1.8,2.6,1.3,0.6,0.2,1.0,1.5,5.7,0.36,12.6,1.0,-1.3,-1.3,11.9,0.4,0.24,0.1,5.4,1.1,12.5,2.1,15.7,8.7,0.505,17.8,0.2,1.5,0.055,77
Howard Eisley,PG,30,NYK,82,76,27.4,3.2,7.7,0.417,1.6,4.1,0.389,1.6,3.5,0.45,0.521,1.1,1.3,0.848,0.3,2.0,2.3,5.4,0.9,0.1,1.8,2.7,9.1,0.537,31.4,0.3,-0.2,-2.0,8.7,1.0,0.167,1.8,1.2,3.5,14.1,1.7,18.1,4.9,0.552,17.0,1.0,4.5,0.097,67
Melvin Ely,C,24,LAC,52,7,15.4,1.8,3.6,0.495,0.0,0.0,,1.8,3.6,0.495,0.495,1.0,1.4,0.703,1.2,2.1,3.3,0.3,0.2,0.6,1.0,1.8,4.5,0.0,3.1,2.8,-4.4,-0.9,15.4,0.4,0.398,-3.4,9.1,0.4,10.8,0.7,18.6,12.3,0.54,15.1,-0.5,0.8,0.048,67
Michael Finley,SF,29,DAL,69,69,38.3,7.3,17.3,0.425,1.7,4.7,0.37,5.6,12.6,0.445,0.475,2.9,3.3,0.861,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5,19.3,0.27,12.8,0.6,1.6,-0.6,12.3,2.5,0.193,2.2,4.5,4.3,17.6,1.5,8.1,8.4,0.514,24.2,2.4,6.7,0.123,85
Derek Fisher,PG,28,LAL,82,82,34.5,4.1,9.5,0.437,1.0,2.6,0.401,3.1,6.9,0.451,0.492,1.2,1.5,0.8,0.5,2.4,2.9,3.6,1.1,0.2,1.1,2.4,10.5,0.274,16.1,0.4,-0.9,-1.2,8.0,1.4,0.161,0.3,1.6,3.8,11.9,1.7,10.2,4.8,0.52,14.5,0.8,5.2,0.088,71
Marcus Fizer,PF,24,CHI,38,0,21.3,4.7,10.1,0.465,0.0,0.2,0.167,4.7,9.9,0.469,0.466,2.3,3.5,0.657,2.1,3.6,5.7,1.3,0.4,0.4,1.5,2.3,11.7,0.016,11.2,1.5,-2.4,-1.9,18.3,0.6,0.35,-0.5,11.1,0.8,17.9,0.9,11.4,14.8,0.503,27.4,-0.1,1.4,0.082,72
Alton Ford,PF,21,PHO,11,0,2.8,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.333,0.1,0.3,0.333,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.6,0.6,0.0,4.9,0.0,-13.6,-2.6,22.1,0.0,0.333,-11.0,0.0,-0.1,-2.2,0.0,16.2,10.9,0.339,17.8,-0.1,-0.1,-0.113,58
Joseph Forte,SG,21,SEA,17,0,5.1,0.6,2.1,0.286,0.0,0.2,0.0,0.6,1.9,0.313,0.286,0.2,0.4,0.667,0.2,0.4,0.6,0.6,0.2,0.0,0.6,0.4,1.4,0.086,20.9,0.0,-10.2,-1.5,9.7,0.1,0.171,-8.7,5.4,-0.4,3.4,2.5,21.0,7.5,0.319,26.0,-0.2,-0.3,-0.176,59
Danny Fortson,PF,26,GSW,17,0,13.1,1.2,3.2,0.37,0.0,0.1,0.0,1.2,3.1,0.377,0.37,1.1,1.7,0.655,1.6,2.6,4.3,0.7,0.5,0.0,0.9,2.5,3.5,0.019,7.9,0.0,-3.3,-1.0,21.3,0.2,0.537,-2.3,13.5,0.0,9.9,2.1,18.3,17.4,0.442,15.6,-0.1,0.2,0.041,72
Jeff Foster,C,26,IND,77,2,10.4,0.8,2.3,0.36,0.0,0.0,0.0,0.8,2.3,0.364,0.36,0.4,0.8,0.54,1.5,2.1,3.6,0.7,0.4,0.3,0.4,1.3,2.1,0.011,9.8,1.9,-0.5,2.0,22.0,1.4,0.354,-2.5,16.9,0.2,12.0,1.8,14.2,19.5,0.394,13.5,0.3,1.6,0.098,68
Rick Fox,SF,33,LAL,76,75,28.7,3.4,8.2,0.422,1.4,3.7,0.375,2.1,4.5,0.46,0.506,0.7,0.9,0.754,0.8,3.4,4.3,3.3,0.9,0.2,1.6,2.8,9.0,0.451,17.7,0.5,-0.4,-0.8,13.5,1.6,0.111,0.4,3.3,2.0,11.9,1.6,15.7,8.3,0.523,15.7,0.9,3.6,0.079,73
Adonal Foyle,C,27,GSW,82,0,21.8,2.3,4.2,0.536,0.0,0.0,0.0,2.3,4.2,0.538,0.536,0.9,1.3,0.673,2.1,3.8,6.0,0.5,0.5,2.5,0.9,2.6,5.4,0.003,3.1,7.6,1.5,2.7,18.5,1.7,0.301,-1.2,10.6,2.3,15.3,1.1,15.7,14.6,0.563,11.0,1.6,4.0,0.106,70
Steve Francis,PG,25,HOU,81,81,41.0,7.0,16.2,0.435,1.0,3.0,0.354,6.0,13.2,0.453,0.468,5.9,7.3,0.8,2.0,4.2,6.2,6.2,1.7,0.5,3.7,3.1,21.0,0.183,28.0,0.9,4.9,0.8,11.5,3.7,0.454,4.1,5.7,7.4,20.6,2.3,16.0,8.7,0.541,26.1,5.8,11.1,0.16,88
Kevin Garnett,PF,26,MIN,82,82,40.5,9.1,18.1,0.502,0.2,0.9,0.282,8.8,17.2,0.513,0.508,4.6,6.1,0.751,3.0,10.5,13.4,6.0,1.4,1.6,2.8,2.4,23.0,0.048,25.8,2.8,8.7,3.7,28.5,5.8,0.339,5.0,8.6,9.8,26.4,1.8,11.9,18.8,0.553,26.4,9.0,15.6,0.225,99
Pat Garrity,PF,26,ORL,81,53,31.9,3.9,9.2,0.419,2.0,5.0,0.396,1.9,4.2,0.448,0.528,1.0,1.2,0.83,0.9,2.9,3.8,1.5,0.8,0.2,1.0,3.1,10.7,0.547,7.5,0.6,-0.1,-1.1,10.7,1.3,0.134,1.0,3.1,3.6,11.2,1.2,8.9,6.8,0.551,15.0,1.2,4.9,0.091,69
Pau Gasol,PF,22,MEM,82,82,36.0,6.9,13.6,0.51,0.0,0.1,0.1,6.9,13.5,0.514,0.51,5.1,6.9,0.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,0.009,13.6,3.4,2.1,0.6,19.9,2.0,0.506,1.5,7.4,6.5,20.7,0.6,13.5,13.7,0.57,24.1,3.0,8.5,0.138,83
Devean George,SF,25,LAL,71,7,22.7,2.5,6.5,0.39,0.7,1.9,0.371,1.8,4.6,0.398,0.444,1.2,1.5,0.79,1.3,2.7,4.0,1.3,0.8,0.5,0.9,2.5,6.9,0.286,8.6,1.7,-1.3,-0.2,13.7,1.4,0.228,-1.1,6.3,1.2,11.4,1.8,11.4,10.0,0.485,15.7,0.3,2.7,0.079,74
Kendall Gill,SG,34,MIN,82,34,25.2,3.5,8.3,0.422,0.2,0.7,0.322,3.3,7.5,0.432,0.436,1.5,2.0,0.764,0.6,2.4,3.0,1.9,1.0,0.2,1.3,2.1,8.7,0.087,11.4,0.5,-2.5,-0.3,10.5,1.8,0.238,-2.2,2.9,0.1,10.6,2.0,12.6,6.8,0.477,18.8,-0.3,1.9,0.043,68
Gordan Giricek,SF,25,ORL,27,27,35.6,5.3,12.0,0.44,1.4,4.4,0.328,3.9,7.6,0.505,0.5,2.3,2.8,0.816,0.7,4.1,4.8,2.5,1.1,0.1,1.9,2.0,14.3,0.366,11.7,0.2,-0.8,-1.1,13.7,0.7,0.234,0.2,2.1,1.0,13.6,1.6,12.5,7.7,0.54,19.1,0.3,1.7,0.083,75
Dion Glover,SG,24,ATL,76,42,24.9,3.6,8.5,0.427,0.7,2.1,0.354,2.9,6.4,0.451,0.471,1.7,2.1,0.784,0.8,2.9,3.7,1.9,0.9,0.2,1.4,1.9,9.7,0.244,13.1,0.6,-1.7,-1.2,12.8,1.2,0.25,-0.5,3.9,1.4,13.5,2.0,13.1,8.5,0.512,20.1,0.1,2.6,0.065,71
Drew Gooden,PF,21,ORL,19,18,28.6,5.3,10.6,0.498,0.0,0.1,0.0,5.3,10.5,0.503,0.498,3.1,4.2,0.738,3.1,5.4,8.4,1.1,0.8,0.7,2.4,2.7,13.6,0.01,6.6,1.8,-2.4,-0.9,22.1,0.6,0.398,-1.6,11.9,0.7,18.0,1.4,16.0,16.8,0.548,23.1,-0.1,1.3,0.112,78
Brian Grant,C,30,MIA,82,82,32.2,4.2,8.2,0.509,0.0,0.0,,4.2,8.2,0.509,0.509,1.9,2.5,0.771,2.9,7.3,10.2,1.3,0.8,0.6,1.6,3.7,10.3,0.0,7.2,1.4,0.9,2.1,26.8,4.1,0.303,-1.1,10.2,3.5,15.6,1.3,14.4,18.3,0.552,16.0,2.0,7.7,0.139,74
Horace Grant,PF,37,ORL,5,1,17.0,2.6,5.0,0.52,0.0,0.0,,2.6,5.0,0.52,0.52,0.0,0.0,,0.4,1.2,1.6,1.4,0.6,0.0,0.2,1.0,5.2,0.0,13.9,0.0,-3.3,-1.8,8.3,0.0,0.0,-1.5,2.6,0.1,13.1,1.8,3.8,5.4,0.52,13.7,0.0,0.2,0.102,67
Eddie Griffin,PF,20,HOU,77,66,24.5,3.5,8.8,0.4,0.8,2.5,0.333,2.7,6.3,0.426,0.447,0.8,1.2,0.617,1.8,4.2,6.0,1.1,0.7,1.4,1.0,1.8,8.6,0.283,8.0,4.2,0.4,1.5,19.2,2.9,0.139,-1.1,8.6,1.0,15.4,1.5,9.6,14.0,0.462,19.4,1.1,3.9,0.1,72
Tom Gugliotta,PF,33,PHO,27,11,16.6,2.2,4.9,0.455,0.0,0.0,0.0,2.2,4.9,0.458,0.455,0.3,0.3,1.0,0.9,2.8,3.7,1.1,0.5,0.2,1.1,1.3,4.8,0.008,11.1,0.8,-3.1,0.8,19.1,0.6,0.068,-3.9,6.3,-0.2,10.9,1.6,18.6,12.6,0.474,16.8,-0.1,0.4,0.043,65
Marcus Haislip,PF,22,MIL,39,8,11.3,1.7,3.9,0.431,0.1,0.3,0.25,1.6,3.6,0.447,0.441,0.7,1.0,0.684,0.5,0.8,1.4,0.2,0.2,0.5,0.5,1.4,4.1,0.078,3.3,3.0,-7.2,-2.9,8.5,0.1,0.248,-4.3,5.5,-0.1,9.6,0.8,11.0,7.0,0.474,20.1,-0.6,0.0,-0.003,66
Darvin Ham,SG,29,ATL,75,1,12.3,0.9,2.1,0.447,0.0,0.0,0.0,0.9,2.1,0.455,0.447,0.5,1.1,0.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4,0.019,6.4,1.4,-5.4,-0.9,9.5,0.3,0.497,-4.4,9.3,-0.7,5.5,0.9,25.1,9.4,0.464,12.8,-0.8,-0.4,-0.021,67
Richard Hamilton,SG,24,DET,82,82,32.2,7.0,15.7,0.443,0.4,1.5,0.269,6.6,14.2,0.461,0.456,5.4,6.4,0.833,1.1,2.8,3.9,2.5,0.8,0.2,2.4,3.0,19.7,0.093,17.0,0.4,-0.3,-1.6,10.5,3.0,0.411,1.2,3.9,4.3,18.7,1.3,11.6,7.1,0.531,31.3,1.1,7.3,0.132,83
Tim Hardaway,PG,36,IND,10,0,12.7,1.8,4.9,0.367,1.1,3.1,0.355,0.7,1.8,0.389,0.48,0.2,0.4,0.5,0.1,1.4,1.5,2.4,0.9,0.0,1.1,0.8,4.9,0.633,32.1,0.0,0.2,-0.8,12.1,0.2,0.082,1.0,0.9,0.0,14.7,3.7,17.8,6.6,0.483,22.0,0.1,0.2,0.081,68
Matt Harpring,SF,26,UTA,78,69,32.8,6.7,13.1,0.511,0.8,2.1,0.413,5.8,11.0,0.529,0.543,3.4,4.2,0.792,2.4,4.2,6.6,1.7,0.9,0.2,2.1,2.8,17.6,0.157,9.9,0.5,2.4,-1.1,14.8,2.4,0.325,3.5,9.4,6.4,19.3,1.5,12.1,12.2,0.588,23.9,2.9,8.8,0.166,81
Al Harrington,SF,22,IND,82,37,30.1,4.7,10.9,0.434,0.2,0.6,0.283,4.6,10.4,0.442,0.441,2.6,3.3,0.77,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,12.2,0.051,8.8,1.0,-1.8,0.2,15.7,3.2,0.306,-2.0,7.4,0.7,12.4,1.5,13.8,11.6,0.493,21.6,0.1,3.9,0.075,77
Othella Harrington,PF,29,NYK,74,64,25.0,3.0,6.0,0.508,0.0,0.0,,3.0,6.0,0.508,0.508,1.7,2.0,0.82,2.2,4.2,6.4,0.8,0.2,0.3,1.2,3.1,7.7,0.0,5.4,0.9,-2.0,-0.6,20.2,1.1,0.339,-1.4,10.3,2.7,12.3,0.3,15.0,15.1,0.563,15.0,0.0,3.8,0.098,68
Lucious Harris,SG,32,NJN,77,25,25.6,3.9,9.4,0.413,0.6,1.8,0.346,3.3,7.6,0.429,0.446,2.0,2.5,0.804,0.8,2.2,3.0,2.0,0.7,0.1,0.9,1.2,10.3,0.189,13.4,0.3,-1.4,-0.8,9.8,2.5,0.262,-0.6,3.7,2.2,13.5,1.4,8.1,6.7,0.494,20.0,0.3,4.7,0.114,72
Donnell Harvey,SF,22,DEN,77,27,20.9,3.2,7.2,0.446,0.0,0.1,0.143,3.2,7.1,0.45,0.447,1.5,2.3,0.67,1.6,3.7,5.3,1.3,0.6,0.4,1.6,2.6,7.9,0.013,11.7,1.3,-2.5,0.8,21.5,2.3,0.319,-3.3,8.6,-0.3,12.5,1.6,16.4,14.8,0.486,20.7,-0.2,2.0,0.059,68
Trenton Hassell,SG,23,CHI,82,53,24.4,1.8,4.8,0.367,0.2,0.5,0.325,1.6,4.3,0.372,0.384,0.5,0.7,0.745,0.5,2.7,3.1,1.8,0.5,0.7,1.0,2.4,4.2,0.102,11.1,2.2,-3.2,1.1,11.9,1.2,0.14,-4.3,2.1,-1.3,6.0,1.2,16.6,7.0,0.411,11.1,-0.6,-0.1,-0.003,69
Brendan Haywood,C,23,WAS,81,69,23.8,2.1,4.2,0.51,0.0,0.0,,2.1,4.2,0.51,0.51,1.9,3.0,0.633,2.4,2.6,5.0,0.4,0.4,1.5,0.8,2.8,6.2,0.0,2.4,4.6,-0.1,1.0,13.0,1.9,0.723,-1.1,11.7,3.1,13.5,0.9,12.7,12.4,0.561,12.5,0.9,5.0,0.125,72
Alan Henderson,C,30,ATL,82,3,18.2,1.9,4.0,0.468,0.0,0.0,0.0,1.9,4.0,0.471,0.468,1.1,1.7,0.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,4.8,0.006,4.5,1.5,-3.0,-0.9,17.8,1.1,0.422,-2.1,12.4,1.5,12.1,1.2,13.6,15.2,0.508,13.8,-0.4,2.6,0.083,66
Grant Hill,SF,30,ORL,29,29,29.1,5.2,10.6,0.492,0.0,0.1,0.25,5.2,10.4,0.495,0.493,4.1,5.0,0.819,1.4,5.7,7.1,4.2,1.0,0.4,2.9,1.6,14.5,0.013,25.6,1.1,1.6,1.0,23.2,1.0,0.469,0.6,5.3,1.6,20.8,1.7,18.5,14.0,0.568,24.1,0.8,2.5,0.144,80
Fred Hoiberg,SG,30,CHI,63,0,12.4,0.8,2.0,0.389,0.1,0.3,0.238,0.7,1.7,0.419,0.409,0.7,0.8,0.82,0.2,2.0,2.2,1.1,0.6,0.1,0.4,0.9,2.3,0.167,13.0,0.5,-1.7,1.3,17.5,0.9,0.397,-2.9,1.6,0.4,10.2,2.6,14.5,9.7,0.486,9.8,0.1,1.3,0.077,68
Robert Horry,PF,32,LAL,80,26,29.3,2.3,6.0,0.387,0.6,2.2,0.288,1.7,3.7,0.445,0.44,1.3,1.7,0.769,2.3,4.2,6.4,2.9,1.2,0.8,1.4,3.1,6.5,0.372,14.3,1.9,2.0,1.8,16.1,2.5,0.282,0.2,8.6,2.3,12.4,2.1,17.3,12.3,0.488,12.2,2.3,4.8,0.098,73
Eddie House,SG,24,MIA,55,7,18.6,3.1,8.1,0.387,0.7,2.2,0.3,2.5,5.9,0.42,0.428,0.6,0.7,0.861,0.3,1.5,1.8,1.6,0.8,0.0,0.8,1.3,7.5,0.27,16.6,0.1,-2.3,-1.0,9.7,1.1,0.081,-1.3,1.9,-0.4,12.1,2.3,9.1,5.7,0.447,23.2,-0.1,0.7,0.032,70
Allan Houston,SG,31,NYK,82,82,37.9,8.0,17.9,0.445,2.2,5.5,0.396,5.8,12.4,0.467,0.506,4.4,4.8,0.919,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5,0.307,13.2,0.2,0.2,-3.1,7.9,0.6,0.27,3.2,1.0,6.6,17.7,0.9,9.8,4.4,0.563,27.0,1.7,7.2,0.111,82
Juwan Howard,PF,29,DEN,77,77,35.5,7.4,16.4,0.45,0.0,0.1,0.5,7.3,16.3,0.449,0.45,3.7,4.6,0.803,2.4,5.2,7.6,3.0,1.0,0.4,2.5,3.1,18.4,0.003,18.1,0.8,1.2,0.5,18.1,3.4,0.278,0.7,7.4,2.7,17.2,1.5,11.8,12.5,0.501,26.1,2.2,6.0,0.106,78
Troy Hudson,PG,26,MIN,79,74,32.9,5.2,12.1,0.428,1.2,3.4,0.365,3.9,8.7,0.452,0.479,2.6,2.9,0.9,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0,14.2,0.278,27.0,0.2,-1.0,-2.8,6.0,1.1,0.242,1.8,1.9,4.0,15.2,1.2,14.7,4.0,0.531,21.6,0.6,5.1,0.094,75
Larry Hughes,PG,24,WAS,67,56,31.9,5.2,11.1,0.467,0.4,1.2,0.367,4.7,9.9,0.479,0.487,2.0,2.8,0.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,12.8,0.107,17.5,0.8,0.4,0.2,13.4,2.1,0.251,0.2,3.7,1.6,15.5,2.2,14.2,8.5,0.521,21.2,1.3,3.7,0.082,80
Ryan Humphrey,PF,23,MEM,13,0,9.4,0.9,2.7,0.343,0.0,0.0,,0.9,2.7,0.343,0.343,0.4,0.8,0.455,0.3,2.0,2.3,0.3,0.4,0.2,0.2,1.4,2.2,0.0,4.9,1.1,-6.9,-0.6,23.6,0.1,0.314,-6.4,3.7,-0.1,7.2,2.1,4.8,13.8,0.364,15.4,-0.2,0.0,-0.001,65
Lindsey Hunter,PG,32,TOR,29,0,23.2,3.7,10.4,0.351,1.2,3.7,0.318,2.5,6.7,0.369,0.407,1.2,1.6,0.723,0.5,1.5,2.0,2.4,1.2,0.2,2.0,1.7,9.7,0.354,18.8,0.5,-4.1,-2.2,7.8,0.4,0.156,-1.9,2.4,-0.9,10.6,2.8,15.0,5.0,0.434,25.8,-0.4,-0.6,-0.041,66
Steven Hunter,C,21,ORL,33,5,13.5,1.7,3.1,0.544,0.0,0.0,,1.7,3.1,0.544,0.544,0.5,1.3,0.409,1.2,1.7,2.8,0.2,0.3,1.1,0.5,1.7,3.9,0.0,2.2,5.9,-2.3,0.9,14.5,0.5,0.427,-3.2,9.5,0.4,13.4,1.0,10.9,11.9,0.531,13.7,0.0,0.9,0.099,61
Zydrunas Ilgauskas,C,27,CLE,81,81,30.0,6.1,13.9,0.441,0.0,0.1,0.0,6.1,13.8,0.443,0.441,4.9,6.3,0.781,3.0,4.6,7.5,1.6,0.7,1.9,2.6,3.4,17.2,0.004,10.1,4.4,-0.9,-0.4,17.4,2.1,0.456,-0.5,10.8,2.9,19.4,1.2,13.5,14.1,0.516,27.8,0.7,5.0,0.099,77
Bobby Jackson,PG,29,SAC,59,26,28.4,5.8,12.4,0.464,1.5,4.0,0.379,4.3,8.4,0.505,0.525,2.1,2.5,0.846,1.0,2.7,3.7,3.1,1.2,0.1,1.8,2.1,15.2,0.321,17.7,0.1,2.4,-0.6,9.8,2.2,0.204,3.0,3.8,3.3,18.4,2.1,11.7,7.0,0.561,23.8,1.9,5.5,0.157,80
Jim Jackson,SF,32,SAC,63,0,20.8,3.2,7.3,0.442,0.5,1.1,0.451,2.7,6.2,0.44,0.476,0.7,0.9,0.855,1.3,2.8,4.2,1.9,0.5,0.1,1.3,2.1,7.7,0.154,13.6,0.2,-1.3,-0.1,13.8,1.7,0.119,-1.2,7.2,0.8,12.4,1.2,14.1,10.7,0.501,19.1,0.2,2.5,0.09,75
Marc Jackson,C,28,MIN,77,0,13.5,2.0,4.5,0.438,0.0,0.0,1.0,2.0,4.5,0.437,0.44,1.5,1.9,0.765,1.1,1.8,2.9,0.5,0.3,0.4,0.8,1.8,5.5,0.003,5.4,2.1,-3.7,-1.3,14.7,1.0,0.427,-2.4,9.6,1.0,13.4,1.2,12.5,12.2,0.508,20.6,-0.4,2.0,0.092,67
